,Signer,sign type,Class Label,Frame,Vid_name,Text
2964,Brady,Lexical Signs,SURPRISE,31,Brady-session-ASL_2011_07_22_Brady-scene-41-935-965-camera1.mov,surprise
2965,Brady,Lexical Signs,SURPRISE/WAKE-UP,21,Brady-session-ASL_2011_07_19_Brady-scene-106-163-183-camera1.mov,surprise
2966,Brady,Lexical Signs,SURPRISE/WAKE-UP,24,Brady-session-ASL_2011_06_08_Brady-scene-14-3651-3674-camera1.mov,surprise
2967,Brady,Lexical Signs,SURROUND,56,Brady-session-ASL_2011_07_19_Brady-scene-106-455-510-camera1.mov,surround
2968,Brady,Lexical Signs,SUSPECT,43,Brady-session-ASL_2011_07_19_Brady-scene-106-697-739-camera1.mov,suspect
2969,Brady,Lexical Signs,SUSPEND,35,Brady-session-ASL_2011_06_14_Brady-scene-34-4964-4998-camera1.mov,suspend
2970,Liz,Lexical Signs,SWALLOW,41,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-29-1240-1280-camera1.mov,swallow
2971,Brady,Lexical Signs,SWALLOW,22,Brady-session-ASL_2011_07_19_Brady-scene-106-937-958-camera1.mov,swallow
2972,Brady,Lexical Signs,SWEAT,54,Brady-session-ASL_2011_07_19_Brady-scene-106-1672-1725-camera1.mov,sweat
2973,Brady,Lexical Signs,SWEATER,32,Brady-session-ASL_2011_07_19_Brady-scene-106-2767-2798-camera1.mov,sweater
2974,Brady,Lexical Signs,SWEETHEART,47,Brady-session-ASL_2011_07_19_Brady-scene-106-3330-3376-camera1.mov,sweetheart
2975,Brady,Lexical Signs,SWIM,37,Brady-session-ASL_2011_07_19_Brady-scene-107-907-943-camera1.mov,swim
2976,Brady,Lexical Signs,SWING,62,Brady-session-ASL_2011_07_19_Brady-scene-107-1381-1442-camera1.mov,swing
2977,Brady,Lexical Signs,SWITCH,33,Brady-session-ASL_2011_07_22_Brady-scene-9-2558-2590-camera1.mov,switch
2978,Brady,Lexical Signs,SYMBOL,28,Brady-session-ASL_2011_07_19_Brady-scene-107-2170-2197-camera1.mov,symbol
2979,Brady,Lexical Signs,SYSTEM,28,Brady-session-ASL_2011_07_19_Brady-scene-107-2429-2456-camera1.mov,system
2980,Brady,Lexical Signs,T,32,Brady-session-ASL_2011_07_19_Brady-scene-107-2662-2693-camera1.mov,t
2981,Brady,Lexical Signs,TAKE-A-HIKE,23,Brady-session-ASL_2011_06_14_Brady-scene-25-2995-3017-camera1.mov,take-a-hike
2982,Brady,Lexical Signs,TAKE-ADVANTAGE,17,Brady-session-ASL_2011_07_19_Brady-scene-61-673-689-camera1.mov,take-advantage
2983,Brady,Lexical Signs,TAKE-BREAK,20,Brady-session-ASL_2011_06_08_Brady-scene-23-7837-7856-camera1.mov,take-break
2984,Brady,Lexical Signs,TAKE-NOTES,47,Brady-session-ASL_2011_07_19_Brady-scene-23-3224-3270-camera1.mov,take-notes
2985,Brady,Lexical Signs,TAKE-PICTURE,18,Brady-session-ASL_2011_06_08_Brady-scene-25-1522-1539-camera1.mov,take-picture
2986,Brady,Lexical Signs,TAKE-PILL,23,Brady-session-ASL_2011_06_14_Brady-scene-55-6193-6215-camera1.mov,take-pill
2987,Brady,Lexical Signs,TAKE-SUBWAY,21,Brady-session-ASL_2011_06_14_Brady-scene-27-729-749-camera1.mov,take-subway
2988,Brady,Lexical Signs,TAKE-TRAIN,19,Brady-session-ASL_2011_06_14_Brady-scene-27-984-1002-camera1.mov,take-train
2989,Brady,Lexical Signs,TAKE-UP,31,Brady-session-ASL_2011_07_22_Brady-scene-38-4172-4202-camera1.mov,take-up
2990,Brady,Lexical Signs,TALK,32,Brady-session-ASL_2011_07_19_Brady-scene-109-233-264-camera1.mov,talk
2991,Liz,Lexical Signs,TALK,52,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-24-654-705-camera1.mov,talk
2992,Brady,Lexical Signs,TALK,56,Brady-session-ASL_2011_06_08_Brady-scene-14-4907-4962-camera1.mov,talk
2993,Brady,Lexical Signs,TALK-OVER,61,Brady-session-ASL_2011_06_14_Brady-scene-55-5658-5718-camera1.mov,talk-over
2994,Brady,Lexical Signs,TALL,19,Brady-session-ASL_2011_06_14_Brady-scene-33-2572-2590-camera1.mov,tall
2995,Brady,Lexical Signs,TALL,16,Brady-session-ASL_2011_07_19_Brady-scene-109-752-767-camera1.mov,tall
2996,Brady,Lexical Signs,TANK-TOP,35,Brady-session-ASL_2011_07_19_Brady-scene-109-990-1024-camera1.mov,tank-top
2997,Brady,Lexical Signs,TAP-DANCE,64,Brady-session-ASL_2011_07_19_Brady-scene-109-1966-2029-camera1.mov,tap-dance
2998,Brady,Lexical Signs,TAPE,17,Brady-session-ASL_2011_07_19_Brady-scene-109-2578-2594-camera1.mov,tape
2999,Brady,Lexical Signs,TAPE-RECORDING,42,Brady-session-ASL_2011_07_19_Brady-scene-109-2327-2368-camera1.mov,tape-recording
3000,Brady,Lexical Signs,TASTE,33,Brady-session-ASL_2011_07_19_Brady-scene-109-2812-2844-camera1.mov,taste
3001,Brady,Lexical Signs,TATTLE,58,Brady-session-ASL_2011_07_19_Brady-scene-109-3041-3098-camera1.mov,tattle
3002,Liz,Lexical Signs,TATTLE,51,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-9-2630-2680-camera1.mov,tattle
3003,Brady,Lexical Signs,TATTLE,39,Brady-session-ASL_2011_07_19_Brady-scene-110-116-154-camera1.mov,tattle
3004,Brady,Lexical Signs,TATTOO,85,Brady-session-ASL_2011_07_19_Brady-scene-110-742-826-camera1.mov,tattoo
3005,Brady,Lexical Signs,TEA,43,Brady-session-ASL_2011_07_19_Brady-scene-110-1003-1045-camera1.mov,tea
3006,Brady,Lexical Signs,TEACH,30,Brady-session-ASL_2011_07_19_Brady-scene-110-1773-1802-camera1.mov,teach
3007,Brady,Compound Signs,TEACH+AGENT,32,Brady-session-ASL_2011_07_19_Brady-scene-110-1239-1270-camera1.mov,teach agent
3008,Brady,Lexical Signs,TEAM,20,Brady-session-ASL_2011_07_19_Brady-scene-110-2193-2212-camera1.mov,team
3009,Brady,Lexical Signs,TEASE,42,Brady-session-ASL_2011_07_19_Brady-scene-110-2404-2445-camera1.mov,tease
3010,Brady,Lexical Signs,TEASE,46,Brady-session-ASL_2011_07_22_Brady-scene-55-121-166-camera1.mov,tease
3011,Brady,Compound Signs,TECHNOLOGY+AGENT,47,Brady-session-ASL_2011_07_19_Brady-scene-110-2648-2694-camera1.mov,technology agent
3012,Liz,Lexical Signs,TEENAGER,47,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-5-2136-2182-camera1.mov,teenager
3013,Brady,Lexical Signs,TEETH,34,Brady-session-ASL_2011_07_19_Brady-scene-111-148-181-camera1.mov,teeth
3014,Brady,Lexical Signs,TELL,18,Brady-session-ASL_2011_07_19_Brady-scene-111-1361-1378-camera1.mov,tell
3015,Brady,Lexical Signs,TELL,15,Brady-session-ASL_2011_07_19_Brady-scene-111-1562-1576-camera1.mov,tell
3016,Brady,Lexical Signs,TEMPERATURE,53,Brady-session-ASL_2011_07_19_Brady-scene-111-1772-1824-camera1.mov,temperature
3017,Brady,Lexical Signs,TEMPERATURE,65,Brady-session-ASL_2011_07_22_Brady-scene-55-675-739-camera1.mov,temperature
3018,Brady,Lexical Signs,TEMPERATURE,47,Brady-session-ASL_2011_07_19_Brady-scene-111-2001-2047-camera1.mov,temperature
3019,Brady,Lexical Signs,TEMPLE,31,Brady-session-ASL_2011_07_19_Brady-scene-111-2241-2271-camera1.mov,temple
3020,Brady,Lexical Signs,TEMPT,30,Brady-session-ASL_2011_07_19_Brady-scene-112-158-187-camera1.mov,tempt
3021,Brady,Number Signs,TEN,32,Brady-session-ASL_2011_06_08_Brady-scene-4-4980-5011-camera1.mov,ten
3022,Brady,Lexical Signs,TEND,16,Brady-session-ASL_2011_07_19_Brady-scene-112-494-509-camera1.mov,tend
3023,Brady,Lexical Signs,TEST,31,Brady-session-ASL_2011_07_19_Brady-scene-112-1647-1677-camera1.mov,test
3024,Brady,Lexical Signs,TEST,31,Brady-session-ASL_2011_06_14_Brady-scene-14-2179-2209-camera1.mov,test
3025,Brady,Lexical Signs,TEXTING,41,Brady-session-ASL_2011_07_19_Brady-scene-24-2168-2208-camera1.mov,texting
3026,Brady,Lexical Signs,THAN,12,Brady-session-ASL_2011_07_19_Brady-scene-112-2328-2339-camera1.mov,than
3027,Brady,Compound Signs,THANK-YOU+SUGGEST,34,Brady-session-ASL_2011_07_19_Brady-scene-113-3858-3891-camera1.mov,thank-you suggest
3028,Brady,Lexical Signs,THANKSGIVING,32,Brady-session-ASL_2011_07_19_Brady-scene-113-431-462-camera1.mov,thanksgiving
3029,Brady,Lexical Signs,THAT,17,Brady-session-ASL_2011_07_19_Brady-scene-113-4073-4089-camera1.mov,that
3030,Brady,Lexical Signs,THEN,23,Brady-session-ASL_2011_07_19_Brady-scene-22-674-696-camera1.mov,then
3031,Brady,Lexical Signs,THEORY,24,Brady-session-ASL_2011_07_19_Brady-scene-113-4959-4982-camera1.mov,theory
3032,Brady,Lexical Signs,THEREFORE,32,Brady-session-ASL_2011_07_19_Brady-scene-114-607-638-camera1.mov,therefore
3033,Brady,Lexical Signs,THERMOMETER,40,Brady-session-ASL_2011_07_19_Brady-scene-114-905-944-camera1.mov,thermometer
3034,Brady,Lexical Signs,THESE,27,Brady-session-ASL_2011_07_19_Brady-scene-114-1218-1244-camera1.mov,these
3035,Brady,Lexical Signs,THESE,19,Brady-session-ASL_2011_07_22_Brady-scene-55-2949-2967-camera1.mov,these
3036,Liz,Lexical Signs,THIEF,46,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-11-170-215-camera1.mov,thief
3037,Brady,Lexical Signs,THIEF,112,Brady-session-ASL_2011_07_19_Brady-scene-113-1494-1605-camera1.mov,thief
3038,Brady,Lexical Signs,THIN,24,Brady-session-ASL_2011_07_19_Brady-scene-86-1446-1469-camera1.mov,thin
3039,Brady,Lexical Signs,THING,30,Brady-session-ASL_2011_07_19_Brady-scene-114-3449-3478-camera1.mov,thing
3040,Brady,Lexical Signs,THING,27,Brady-session-ASL_2011_07_19_Brady-scene-115-107-133-camera1.mov,thing
3041,Brady,Lexical Signs,THINK,29,Brady-session-ASL_2011_07_19_Brady-scene-115-379-407-camera1.mov,think
3042,Brady,Lexical Signs,THINK,31,Brady-session-ASL_2011_07_19_Brady-scene-116-1272-1302-camera1.mov,think
3043,Brady,Lexical Signs,THINK-OVER,30,Brady-session-ASL_2011_06_08_Brady-scene-29-16344-16373-camera1.mov,think-over
3044,Brady,Compound Signs,THINK+PASS-OUT,35,Brady-session-ASL_2011_06_14_Brady-scene-15-5885-5919-camera1.mov,think pass-out
3045,Brady,Compound Signs,THINK+DECIDE,19,Brady-session-ASL_2011_06_14_Brady-scene-3-11784-11802-camera1.mov,think decide
3046,Liz,Compound Signs,THINK+FAITH,67,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-27-1910-1976-camera1.mov,think faith
3047,Brady,Compound Signs,THINK+FAITH,31,Brady-session-ASL_2011_06_14_Brady-scene-15-7331-7361-camera1.mov,think faith
3048,Brady,Compound Signs,THINK+GENERAL,28,Brady-session-ASL_2011_07_19_Brady-scene-21-713-740-camera1.mov,think general
3049,Brady,Compound Signs,THINK+GRAB-CHANCE,32,Brady-session-ASL_2011_06_14_Brady-scene-20-1280-1311-camera1.mov,think grab-chance
3050,Brady,Compound Signs,THINK+MEAN,36,Brady-session-ASL_2011_06_14_Brady-scene-40-6902-6937-camera1.mov,think mean
3051,Brady,Compound Signs,THINK+MESSED-UP,32,Brady-session-ASL_2011_06_14_Brady-scene-5-2582-2613-camera1.mov,think messed-up
3052,Brady,Compound Signs,THINK+MIX-UP,44,Brady-session-ASL_2011_06_08_Brady-scene-29-14842-14885-camera1.mov,think mix-up
3053,Brady,Compound Signs,THINK+MIX-UP,36,Brady-session-ASL_2011_06_14_Brady-scene-3-9054-9089-camera1.mov,think mix-up
3054,Brady,Compound Signs,THINK+SHOCK,24,Brady-session-ASL_2011_07_19_Brady-scene-80-4221-4244-camera1.mov,think shock
3055,Brady,Compound Signs,THINK+TALK-TO-SELF,42,Brady-session-ASL_2011_06_14_Brady-scene-42-2785-2826-camera1.mov,think talk-to-self
3056,Liz,Number Signs,THIRD,34,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-15-517-550-camera1.mov,third
3057,Liz,Number Signs,THIRD,31,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-18-610-640-camera1.mov,third
3058,Brady,Number Signs,THIRD,24,Brady-session-ASL_2011_06_08_Brady-scene-5-7272-7295-camera1.mov,third
3059,Brady,Number Signs,THIRD,23,Brady-session-ASL_2011_07_19_Brady-scene-115-1129-1151-camera1.mov,third
3060,Brady,Lexical Signs,THIRD-IN-LIST,22,Brady-session-ASL_2011_07_19_Brady-scene-115-906-927-camera1.mov,third-in-list
3061,Liz,Number Signs,THIRD-PLACE,45,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-13-406-450-camera1.mov,third-place
3062,Brady,Number Signs,THIRD-PLACE,23,Brady-session-ASL_2011_06_08_Brady-scene-5-8634-8656-camera1.mov,third-place
3063,Brady,Lexical Signs,THIRSTY,21,Brady-session-ASL_2011_06_14_Brady-scene-30-810-830-camera1.mov,thirsty
3064,Brady,Lexical Signs,THIRSTY,25,Brady-session-ASL_2011_07_19_Brady-scene-115-1345-1369-camera1.mov,thirsty
3065,Brady,Number Signs,THIRTEEN,29,Brady-session-ASL_2011_06_08_Brady-scene-4-8125-8153-camera1.mov,thirteen
3066,Brady,Number Signs,THIRTY,12,Brady-session-ASL_2011_07_19_Brady-scene-115-1570-1581-camera1.mov,thirty
3067,Liz,Number Signs,THIRTY-THREE,46,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-19-595-640-camera1.mov,thirty-three
3068,Brady,Number Signs,THIRTY-THREE,25,Brady-session-ASL_2011_07_19_Brady-scene-115-1774-1798-camera1.mov,thirty-three
3069,Brady,Lexical Signs,THIS-PLACE,26,Brady-session-ASL_2011_07_19_Brady-scene-115-2026-2051-camera1.mov,this-place
3070,Brady,Lexical Signs,THIS-PLACE,22,Brady-session-ASL_2011_06_14_Brady-scene-33-6093-6114-camera1.mov,this-place
3071,Brady,Number Signs,THREE,18,Brady-session-ASL_2011_06_08_Brady-scene-5-6628-6645-camera1.mov,three
3072,Brady,Number Signs,THREE,14,Brady-session-ASL_2011_06_08_Brady-scene-5-8390-8403-camera1.mov,three
3073,Liz,Compound Signs,THREE_2+HOUR,70,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-16-4252-4321-camera1.mov,three_2 hour
3074,Brady,Lexical Signs,THREE-FOURTHS,26,Brady-session-ASL_2011_07_19_Brady-scene-117-159-184-camera1.mov,three-fourths
3075,Brady,Lexical Signs,THREE-HOURS,33,Brady-session-ASL_2011_07_19_Brady-scene-117-428-460-camera1.mov,three-hours
3076,Liz,Lexical Signs,THREE-MONTHS,56,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-16-7145-7200-camera1.mov,three-months
3077,Brady,Lexical Signs,THREE-MONTHS,22,Brady-session-ASL_2011_07_19_Brady-scene-116-2205-2226-camera1.mov,three-months
3078,Liz,Number Signs,THREE-MORE,25,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-16-766-790-camera1.mov,three-more
3079,Brady,Number Signs,THREE-MORE,29,Brady-session-ASL_2011_07_19_Brady-scene-116-2419-2447-camera1.mov,three-more
3080,Liz,Lexical Signs,THREE-WEEKS,46,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-16-5800-5845-camera1.mov,three-weeks
3081,Brady,Lexical Signs,THREE-WEEKS,20,Brady-session-ASL_2011_07_19_Brady-scene-116-2650-2669-camera1.mov,three-weeks
3082,Brady,Lexical Signs,THRILL/WHAT'S-UP,24,Brady-session-ASL_2011_06_14_Brady-scene-13-1729-1752-camera1.mov,thrill
3083,Brady,Lexical Signs,THRILL/WHAT'S-UP,18,Brady-session-ASL_2011_06_14_Brady-scene-43-7574-7591-camera1.mov,thrill
3084,Brady,Lexical Signs,THROAT,54,Brady-session-ASL_2011_07_19_Brady-scene-117-672-725-camera1.mov,throat
3085,Brady,Lexical Signs,THROAT-HURT,44,Brady-session-ASL_2011_07_19_Brady-scene-117-909-952-camera1.mov,throat-hurt
3086,Brady,Lexical Signs,THROUGH,35,Brady-session-ASL_2011_07_19_Brady-scene-117-1114-1148-camera1.mov,through
3087,Brady,Lexical Signs,THROW,28,Brady-session-ASL_2011_07_22_Brady-scene-5-477-504-camera1.mov,throw
3088,Brady,Lexical Signs,THROW,22,Brady-session-ASL_2011_07_22_Brady-scene-55-3333-3354-camera1.mov,throw
3089,Brady,Lexical Signs,THROW,20,Brady-session-ASL_2011_07_22_Brady-scene-55-3557-3576-camera1.mov,throw
3090,Brady,Lexical Signs,THROW,18,Brady-session-ASL_2011_07_19_Brady-scene-117-2480-2497-camera1.mov,throw
3091,Brady,Lexical Signs,THURSDAY,18,Brady-session-ASL_2011_07_22_Brady-scene-5-2205-2222-camera1.mov,thursday
3092,Brady,Lexical Signs,THURSDAY,21,Brady-session-ASL_2011_07_22_Brady-scene-5-2708-2728-camera1.mov,thursday
3093,Brady,Lexical Signs,TICKLE,37,Brady-session-ASL_2011_07_22_Brady-scene-5-3626-3662-camera1.mov,tickle
3094,Brady,Lexical Signs,TIE,45,Brady-session-ASL_2011_07_22_Brady-scene-5-3308-3352-camera1.mov,tie
3095,Brady,Lexical Signs,TIE,36,Brady-session-ASL_2011_07_22_Brady-scene-56-40-75-camera1.mov,tie
3096,Brady,Lexical Signs,TIE,36,Brady-session-ASL_2011_07_22_Brady-scene-56-250-285-camera1.mov,tie
3097,Brady,Compound Signs,"TIME+DCL\circularobject\""""",25,Brady-session-ASL_2011_06_14_Brady-scene-3-8812-8836-camera1.mov,time dcl
3098,Brady,Lexical Signs,TIRED,26,Brady-session-ASL_2011_06_14_Brady-scene-16-6174-6199-camera1.mov,tired
3099,Liz,Lexical Signs,TO-FOOL,43,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-6-2769-2811-camera1.mov,to-fool
3100,Brady,Lexical Signs,TO-FOOL,16,Brady-session-ASL_2011_06_08_Brady-scene-19-8763-8778-camera1.mov,to-fool
3101,Brady,Lexical Signs,TO-FOOL,14,Brady-session-ASL_2011_06_14_Brady-scene-21-538-551-camera1.mov,to-fool
3102,Brady,Lexical Signs,TO/UNTIL,22,Brady-session-ASL_2011_07_22_Brady-scene-7-249-270-camera1.mov,to
3103,Brady,Lexical Signs,TO/UNTIL,31,Brady-session-ASL_2011_07_22_Brady-scene-17-147-177-camera1.mov,to
3104,Brady,Lexical Signs,TOAST,26,Brady-session-ASL_2011_07_22_Brady-scene-7-821-846-camera1.mov,toast
3105,Brady,Lexical Signs,TOBACCO,53,Brady-session-ASL_2011_07_22_Brady-scene-7-1103-1155-camera1.mov,tobacco
3106,Brady,Lexical Signs,TOGETHER/GO-STEADY,39,Brady-session-ASL_2011_06_14_Brady-scene-27-1225-1263-camera1.mov,together
3107,Brady,Lexical Signs,TOGETHER/GO-STEADY,48,Brady-session-ASL_2011_07_22_Brady-scene-7-1764-1811-camera1.mov,together
3108,Brady,Lexical Signs,TOILET,38,Brady-session-ASL_2011_07_19_Brady-scene-51-1341-1378-camera1.mov,toilet
3109,Brady,Lexical Signs,TOILET,54,Brady-session-ASL_2011_06_08_Brady-scene-17-4016-4069-camera1.mov,toilet
3110,Brady,Compound Signs,TOMATO,23,Brady-session-ASL_2011_07_19_Brady-scene-87-1904-1926-camera1.mov,tomato
3111,Brady,Compound Signs,TOMATO,24,Brady-session-ASL_2011_07_22_Brady-scene-8-512-535-camera1.mov,tomato
3112,Brady,Lexical Signs,TOMORROW,16,Brady-session-ASL_2011_07_22_Brady-scene-7-2654-2669-camera1.mov,tomorrow
3113,Brady,Lexical Signs,TONGUE,24,Brady-session-ASL_2011_07_22_Brady-scene-8-796-819-camera1.mov,tongue
3114,Brady,Lexical Signs,TOOTH/GLASS,41,Brady-session-ASL_2011_07_22_Brady-scene-8-1620-1660-camera1.mov,tooth
3115,Brady,Lexical Signs,TOOTH/GLASS,33,Brady-session-ASL_2011_06_08_Brady-scene-32-15568-15600-camera1.mov,tooth
3116,Brady,Lexical Signs,TOOTHBRUSH,48,Brady-session-ASL_2011_07_22_Brady-scene-8-1896-1943-camera1.mov,toothbrush
3117,Brady,Lexical Signs,TOOTHPASTE,40,Brady-session-ASL_2011_07_22_Brady-scene-8-2375-2414-camera1.mov,toothpaste
3118,Brady,Lexical Signs,TOOTHPASTE,49,Brady-session-ASL_2011_07_22_Brady-scene-8-2138-2186-camera1.mov,toothpaste
3119,Brady,Lexical Signs,TOP,26,Brady-session-ASL_2011_07_22_Brady-scene-8-2620-2645-camera1.mov,top
3120,Brady,Lexical Signs,TORNADO,44,Brady-session-ASL_2011_07_22_Brady-scene-8-3103-3146-camera1.mov,tornado
3121,Brady,Lexical Signs,TORNADO,41,Brady-session-ASL_2011_07_22_Brady-scene-8-2865-2905-camera1.mov,tornado
3122,Brady,Lexical Signs,TORTURE,39,Brady-session-ASL_2011_07_22_Brady-scene-8-3455-3493-camera1.mov,torture
3123,Brady,Lexical Signs,TORTURE,79,Brady-session-ASL_2011_07_22_Brady-scene-9-200-278-camera1.mov,torture
3124,Brady,Lexical Signs,TOSS,21,Brady-session-ASL_2011_07_19_Brady-scene-117-3315-3335-camera1.mov,toss
3125,Brady,Lexical Signs,TOTAL,25,Brady-session-ASL_2011_07_22_Brady-scene-37-606-630-camera1.mov,total
3126,Brady,Lexical Signs,TOTAL,27,Brady-session-ASL_2011_06_08_Brady-scene-11-7910-7936-camera1.mov,total
3127,Brady,Lexical Signs,TOUCH,23,Brady-session-ASL_2011_07_22_Brady-scene-9-540-562-camera1.mov,touch
3128,Brady,Lexical Signs,TOUGH,27,Brady-session-ASL_2011_07_22_Brady-scene-9-794-820-camera1.mov,tough
3129,Brady,Lexical Signs,TOUGH,39,Brady-session-ASL_2011_06_08_Brady-scene-34-3220-3258-camera1.mov,tough
3130,Brady,Lexical Signs,TOUGH,34,Brady-session-ASL_2011_06_14_Brady-scene-31-7260-7293-camera1.mov,tough
3131,Brady,Lexical Signs,TOUGH,43,Brady-session-ASL_2011_07_19_Brady-scene-43-2459-2501-camera1.mov,tough
3132,Brady,Lexical Signs,TOURNAMENT,51,Brady-session-ASL_2011_07_22_Brady-scene-9-1072-1122-camera1.mov,tournament
3133,Brady,Lexical Signs,TOWEL,51,Brady-session-ASL_2011_07_22_Brady-scene-9-1560-1610-camera1.mov,towel
3134,Brady,Lexical Signs,TRACE-HEART,37,Brady-session-ASL_2011_06_14_Brady-scene-33-306-342-camera1.mov,trace-heart
3135,Brady,Lexical Signs,TRACE-HEART,38,Brady-session-ASL_2011_06_14_Brady-scene-32-7809-7846-camera1.mov,trace-heart
3136,Brady,Lexical Signs,TRADITION,21,Brady-session-ASL_2011_07_22_Brady-scene-9-2834-2854-camera1.mov,tradition
3137,Brady,Lexical Signs,TRAFFIC,47,Brady-session-ASL_2011_07_22_Brady-scene-10-146-192-camera1.mov,traffic
3138,Brady,Lexical Signs,TRAIN,48,Brady-session-ASL_2011_06_08_Brady-scene-28-2933-2980-camera1.mov,train
3139,Brady,Lexical Signs,TRAIN,39,Brady-session-ASL_2011_07_19_Brady-scene-103-1258-1296-camera1.mov,train
3140,Brady,Lexical Signs,TRAIN,42,Brady-session-ASL_2011_07_22_Brady-scene-10-389-430-camera1.mov,train
3141,Brady,Lexical Signs,TRANSFER,28,Brady-session-ASL_2011_07_22_Brady-scene-11-1843-1870-camera1.mov,transfer
3142,Brady,Lexical Signs,TRANSLATE,36,Brady-session-ASL_2011_07_22_Brady-scene-10-616-651-camera1.mov,translate
3143,Brady,Lexical Signs,TRANSPORTATION,60,Brady-session-ASL_2011_07_22_Brady-scene-10-863-922-camera1.mov,transportation
3144,Brady,Lexical Signs,TRAP,28,Brady-session-ASL_2011_07_22_Brady-scene-10-1104-1131-camera1.mov,trap
3145,Liz,Lexical Signs,TRASH/BAG,71,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-28-3185-3255-camera1.mov,trash
3146,Brady,Lexical Signs,TRASH/BAG,26,Brady-session-ASL_2011_06_08_Brady-scene-16-9400-9425-camera1.mov,trash
3147,Brady,Lexical Signs,TRAVEL,32,Brady-session-ASL_2011_07_22_Brady-scene-11-2379-2410-camera1.mov,travel
3148,Brady,Lexical Signs,TRAVEL,24,Brady-session-ASL_2011_07_22_Brady-scene-11-2115-2138-camera1.mov,travel
3149,Liz,Lexical Signs,TREAT,58,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-15-4028-4085-camera1.mov,treat
3150,Brady,Lexical Signs,TREAT,52,Brady-session-ASL_2011_07_22_Brady-scene-10-2952-3003-camera1.mov,treat
3151,Liz,Lexical Signs,TREE,31,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-3-4935-4965-camera1.mov,tree
3152,Brady,Lexical Signs,TREE,42,Brady-session-ASL_2011_07_22_Brady-scene-11-546-587-camera1.mov,tree
3153,Liz,Lexical Signs,TREE,67,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-3-5040-5106-camera1.mov,tree
3154,Brady,Lexical Signs,TREE,54,Brady-session-ASL_2011_07_22_Brady-scene-11-826-879-camera1.mov,tree
3155,Brady,Lexical Signs,TREE,41,Brady-session-ASL_2011_07_22_Brady-scene-32-1582-1622-camera1.mov,tree
3156,Liz,Compound Signs,"TREE+DCL\branch\""""",84,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-1-3266-3349-camera1.mov,tree dcl
3157,Liz,Compound Signs,"TREE+DCL\branch\""""",106,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-1-3513-3618-camera1.mov,tree dcl
